date,close,ma_short,ma_long,signal,position
2021-11-22,440.7351074219,437.91577911377,424.40449890136995,1,1
2021-11-23,441.3194580078,438.49218292236503,424.884066162112,1,1
2021-11-24,442.4978027344,439.22270355225,425.31748168945603,1,1
2021-11-26,432.6287231445,439.25334014892996,425.566859130862,1,1
2021-11-29,437.9356079102,439.50549011231004,426.004230957034,1,1
2021-11-30,429.4144897461,439.294349670415,426.40993103027597,1,1
2021-12-01,424.6447753906,438.7570648193399,426.727966308596,1,1
2021-12-02,431.1487731934,438.41206970215507,427.096337280276,1,1
2021-12-03,427.3972167969,437.77627868652996,427.28938354492396,1,1
2021-12-06,432.4590454102,437.31722869873994,427.56990356445596,1,1
2021-12-07,441.4043273926,437.28659210205996,428.053271484378,1,1
2021-12-08,442.5732421875,437.38745422364,428.728179931644,1,1
2021-12-09,439.585144043,437.516117858895,429.329564208988,1,1
2021-12-10,443.7231750488,437.844616699225,430.113812866214,1,1
2021-12-13,439.7925415039,437.81162719727,430.72330322266,1,1
2021-12-14,436.7666931152,437.619805908205,431.37784851074605,1,1
2021-12-15,443.5912475586,437.68201599121494,432.084806518558,1,1
2021-12-16,439.6794433594,437.60236816406996,432.67959228516,1,1
2021-12-17,435.0,437.21380920411,433.10990478516004,1,1
2021-12-20,430.3744506836,436.63356323243,433.46278930664397,1,1
2021-12-21,438.0174255371,436.49767913818994,434.028293457034,1,1
2021-12-22,442.3970031738,436.55155639649,434.701562500002,1,1
2021-12-23,445.1497192383,436.68415222168494,435.40047546387,1,1
2021-12-27,451.4494934082,437.62519073487,436.087387084964,1,1
2021-12-28,451.0805664062,438.28243865967,436.70338806152597,1,1
2021-12-29,451.6575927734,439.39459381103495,437.30604553222804,1,1
2021-12-30,450.4089660645,440.68280334473,437.81869079589995,1,1
2021-12-31,449.2739257812,441.58906097412,438.275266113282,1,1
2022-01-03,451.8751831055,442.81295928955007,438.76162048340007,1,1
2022-01-04,451.7237854004,443.77619628906007,439.25380798339995,1,1
2022-01-05,443.0497436523,443.85846710204504,439.52670288085994,1,1
2022-01-06,442.6334838867,443.8614791870051,439.78354492187594,1,1
2022-01-07,440.883605957,,,0,0
2022-01-10,440.3348999023,,,0,0
2022-01-11,444.345703125,,,0,0
2022-01-12,445.546875,,,0,0
2022-01-13,439.4078979492,,,0,0
2022-01-14,439.587677002,,,0,0
2022-01-18,431.8027038574,,,0,0
2022-01-19,427.3190612793,,,0,0
2022-01-20,422.5895080566,,,0,0
2022-01-21,414.2937927246,,,0,0
2022-01-24,416.0532226562,,,0,0
2022-01-25,410.9736022949,,,0,0
2022-01-26,409.942565918,,,0,0
2022-01-27,407.9182739258,,,0,0
2022-01-28,418.049041748,,,0,0
2022-01-31,425.578704834,,,0,0
2022-02-01,428.4541931152,,,0,0
2022-02-02,432.6162109375,,,0,0
2022-02-03,422.4476623535,428.03893432615996,,0,0
2022-02-04,424.4340209961,427.12896118162996,,0,0
2022-02-07,423.0718994141,426.238375854485,,0,0
2022-02-08,426.5528564453,425.549273681635,,0,0
2022-02-09,432.7959594727,424.97178649901997,,0,0
2022-02-10,425.0205688477,423.945471191405,,0,0
2022-02-11,416.6396789551,422.8070602417,,0,0
2022-02-14,415.2774963379,421.591551208495,,0,0
2022-02-15,421.9746398926,421.100148010255,,0,0
2022-02-16,422.4476623535,420.856578063965,,0,0
2022-02-17,413.4235229492,420.398278808595,,0,0
2022-02-18,410.7466430664,420.220921325685,,0,0
2022-02-22,406.3386230469,419.73519134522,,0,0
2022-02-23,399.130645752,419.14304351807505,,0,0
2022-02-24,405.1372375488,418.90277709961504,,0,0
2022-02-25,414.0762634277,419.21067657471,,0,0
2022-02-28,413.0167541504,418.9590621948299,,0,0
2022-03-01,406.726348877,418.01644439698003,,0,0
2022-03-02,414.2086486816,417.3041671753,,0,0
2022-03-03,412.1465148926,416.28068237305496,,0,0
2022-03-04,408.798034668,415.59820098878,,0,0
2022-03-07,396.7470092773,414.21385040283997,,0,0
2022-03-08,393.7389526367,412.74720306397,,0,0
2022-03-09,404.2953491211,411.63432769776,,0,0
2022-03-10,402.4697570801,410.11801757813,,0,0
2022-03-11,397.3523864746,408.734608459475,,0,0
2022-03-14,394.4483642578,407.62504272461,,0,0
2022-03-15,403.1225280762,407.017294311525,,0,0
2022-03-16,412.0614013672,406.521632385255,,0,0
2022-03-17,417.2167053223,406.260084533695,,0,0
2022-03-18,421.786315918,406.678224182135,418.319629516602,0,0
2022-03-21,421.6630249023,407.22404327393,417.900220336914,0,0
2022-03-22,426.5970458984,408.236964416505,417.614489135742,0,0
2022-03-23,421.1032104492,409.335592651365,417.22985534668004,0,0
2022-03-24,427.4510192871,410.45128173828,416.891961669922,0,0
2022-03-25,429.5385131836,411.22439422607505,416.57179443359405,0,0
2022-03-28,432.5938415527,412.20324859618995,416.435513305664,0,0
2022-03-29,437.9454040527,413.764201354975,416.402667846678,0,0
2022-03-30,435.2411499023,414.81582641601,416.471436767576,0,0
2022-03-31,428.5422668457,415.63561401366496,416.49590087890397,0,0
2022-04-01,429.7568359375,416.68355407714,416.639247436522,1,0
2022-04-04,433.438293457,418.518118286125,417.02213745117,1,1
2022-04-05,427.963470459,420.22934417724,417.26034240722606,1,1
2022-04-06,423.6840820312,421.198780822745,417.51455200195204,1,1
2022-04-07,425.8190307617,422.366244506825,417.83208129882604,1,1
2022-04-08,424.6803588867,423.7326431274299,418.16732299804397,1,1
2022-04-11,417.4216003418,424.88130493163,418.15477416991996,1,1
2022-04-12,415.875,425.51892852782004,417.96070007324,1,1
2022-04-13,420.6382446289,425.947770690905,417.804381103514,1,1
2022-04-14,415.400604248,425.85696563718994,417.46006896972403,1,1
2022-04-18,415.5713195801,425.54621582029506,417.322542114256,1,1
2022-04-19,422.2797546387,425.57705230711497,417.2794567871081,1,1
2022-04-20,421.9666442871,425.34553222654995,417.257351684568,1,1
2022-04-21,415.6567382812,425.07320861815,417.039429321286,1,1
2022-04-22,404.2514648438,423.913230895985,416.468539428708,1,1
2022-04-25,406.5950927734,422.766059875475,416.10002990722205,1,1
2022-04-26,394.8198242188,420.87735900878,415.663632812496,1,1
2022-04-27,395.9299926758,418.77658843993504,415.27668273925406,1,1
2022-04-28,405.9309387207,417.311077880855,414.95580871581603,1,1
2022-04-29,390.9295043945,415.43043975829505,414.32544555663594,1,1
2022-05-02,393.2826843262,413.60673217773,413.922628784176,0,1
2022-05-03,395.0855102539,411.68909301757503,413.609406127926,0,0
2022-05-04,407.1170043945,410.64676971435,413.62497375487794,0,0
2022-05-05,392.6469421387,409.094912719725,413.49529968261197,0,0
2022-05-06,390.3032226562,407.31912231445,413.1986193847599,0,0
2022-05-09,377.806854248,404.97544708251496,412.4732312011661,0,0
2022-05-10,378.6797790527,403.03835601806,411.786491699212,0,0
2022-05-11,372.6639709473,400.877804565425,411.105244140618,0,0
2022-05-12,372.2749328613,398.45963897704496,410.26656982421196,0,0
2022-05-13,381.1752929688,396.748373413085,409.647145385736,0,0
2022-05-16,379.6286315918,394.95123901367003,409.06375732421196,0,0
2022-05-17,387.4377441406,393.209138488765,408.87757202147804,0,0
2022-05-18,371.8194885254,390.70178070068,408.439182739252,0,0
2022-05-19,369.5422668457,388.396057128905,407.74412109374396,0,0
2022-05-20,369.7035217285,386.66865997314,407.088796386712,0,0
2022-05-23,376.6207275391,385.169941711425,406.67416320800197,0,0
2022-05-24,373.7456665039,384.11623382568,406.260109252924,0,0
2022-05-25,377.0476989746,383.17211914062,405.73861267089194,0,0
2022-05-26,384.5816650391,382.10465545653994,405.18901794433,0,0
2022-05-27,394.022857666,382.259323120115,404.725140991204,0,0
2022-05-31,391.811920166,382.185784912105,404.12565307616404,0,0
2022-06-01,388.6427307129,381.863645935055,403.46524719237595,0,0
2022-06-02,396.0438537598,381.30998840332,402.854183349604,0,0
2022-06-03,389.5441589355,381.15484924315996,402.22300231932996,0,0
2022-06-06,390.7302246094,381.17619934082,401.488586425776,0,0
2022-06-07,394.4782104492,382.00976715088,400.787380371088,0,0
2022-06-08,390.1893920898,382.585247802735,399.93929138183006,0,0
2022-06-09,380.9096069336,382.99752960205,398.798575439448,0,0
2022-06-10,369.8648376465,382.87702484131,397.491049194332,0,0
2022-06-13,355.8217163086,381.6093460083,396.03663818358996,0,0
2022-06-14,354.7494812012,380.36538848877,394.536491088864,0,0
2022-06-15,359.8069152832,378.9838470459,393.063863525388,0,0
2022-06-16,347.8987731934,377.78781127929994,391.4625695800759,0,0
2022-06-17,348.6487121582,376.743133544925,389.96186218261596,0,0
2022-06-21,357.425567627,376.12923583985,388.59399291992196,0,0
2022-06-22,356.7774353027,375.13707122803004,387.23593444824195,0,0
2022-06-23,360.2749023438,374.463533020025,386.09300048828203,0,0
2022-06-24,371.7294006348,374.197618103035,385.21008850097803,0,0
2022-06-27,370.3095092773,373.484010314945,384.20351379394594,0,0
2022-06-28,362.742980957,371.920016479495,383.150361328126,0,0
2022-06-29,362.4475708008,370.45179901123504,382.08788635254,0,0
2022-06-30,359.5030212402,368.9948135376,380.83235168457,0,0
2022-07-01,363.3052368164,367.35788269043,379.65912353515597,0,0
2022-07-05,363.9913635254,366.08024291992496,378.62581604004004,0,0
2022-07-06,365.220703125,364.804766845705,377.845200805664,0,0
2022-07-07,370.6906738281,,,0,0
2022-07-08,370.3857421875,,,0,0
2022-07-11,366.1546020508,,,0,0
2022-07-12,362.9145507812,,,0,0
2022-07-13,361.008605957,,,0,0
2022-07-14,360.1319274902,,,0,0
2022-07-15,367.0122375488,,,0,0
2022-07-18,363.981842041,,,0,0
2022-07-19,373.8163146973,366.13171997068997,,0,0
2022-07-20,376.1987609863,367.22952575681995,,0,0
2022-07-21,380.0296325684,368.16342163085,,0,0
2022-07-22,376.503692627,368.7752166748,,0,0
2022-07-25,376.9611816406,369.85587463378,,0,0
2022-07-26,372.5013122559,370.81455078125,,0,0
2022-07-27,382.1737976074,372.93106994629,,0,0
2022-07-28,386.9671630859,375.61459350586,,0,0
2022-07-29,392.6086730957,378.17423706055,,0,0
2022-08-01,391.4460449219,380.92065734864,,0,0
2022-08-02,388.8635864258,382.42538452149,,0,0
2022-08-03,394.952911377,384.30079956056,,0,0
2022-08-04,394.6860961914,385.76644592286,,0,0
2022-08-05,394.0190429688,387.51798095704,,0,0
2022-08-08,393.5616455078,389.17802734376,,0,0
2022-08-09,391.998840332,391.12778015137,,0,0
2022-08-10,400.2322998047,392.93363037110004,,0,0
2022-08-11,400.2322998047,394.26014404297996,,0,0
2022-08-12,407.0078430176,395.70006103517,,0,0
2022-08-15,408.6850585938,397.42396240235996,,0,0
2022-08-16,409.485534668,399.48615722658,,0,0
2022-08-17,406.5790405273,400.64877014161004,,0,0
2022-08-18,407.7607116699,401.95623168946,,0,0
2022-08-19,402.2812194824,402.78244934082005,,0,0
2022-08-22,393.9046936035,402.81675415039,,0,0
2022-08-23,392.9517211914,402.91204223632997,,0,0
2022-08-24,394.2096557617,402.30977783202997,,0,0
2022-08-25,399.7749328613,402.26404113769,,0,0
2022-08-26,386.2429199219,400.18754882812,,0,0
2022-08-29,383.6890258789,397.68794555663,,0,0
2022-08-30,379.4768676758,394.68707885741003,,0,0
2022-08-31,376.5894165039,391.68811645507,,0,0
2022-09-01,377.7711486816,388.68916015624,,0,0
2022-09-02,373.7878112793,385.83981933593,,0,0
2022-09-06,372.3774108887,383.68709106445,,0,0
2022-09-07,379.0671386719,382.2986328125,,0,0
2022-09-08,381.5448608398,381.03215332031,,0,0
2022-09-09,387.4722290039,379.80188293457,,0,0
2022-09-12,391.6366271973,380.34125366211003,,0,0
2022-09-13,374.6072998047,379.43308105469004,,0,0
2022-09-14,376.0367736816,379.08907165527,,0,0
2022-09-15,371.7674865723,378.60687866211003,,0,0
2022-09-16,368.9313659668,377.72290039063,,0,0
2022-09-19,371.7923278809,377.52335205079004,,0,0
2022-09-20,367.5247192383,377.03808288575,,0,0
2022-09-21,361.1137390137,375.24274291993004,,0,0
2022-09-22,358.0804138184,372.89629821779,,0,0
2022-09-23,352.0809020996,369.35716552736005,,0,0
2022-09-26,348.5977783203,365.05328063966,,0,0
2022-09-27,347.7079467773,362.36334533691996,,0,0
2022-09-28,354.5495910645,360.21462707521,,0,0
2022-09-29,347.1434020996,357.75221862794,,0,0
2022-09-30,341.7753295898,355.03661499023997,,0,0
2022-10-03,350.7986755371,352.93724975586,,0,0
2022-10-04,361.6687316895,352.35165100098004,,0,0
2022-10-05,360.8266601562,352.32294311523003,,0,0
2022-10-06,357.1044006348,352.22534179687,,0,0
2022-10-07,347.1434020996,351.73159179687,,0,0
2022-10-10,344.4927978516,351.32109375,,0,0
2022-10-11,342.3112182617,350.78142089844,,0,0
2022-10-12,341.1820678711,349.44466857910004,,0,0
2022-10-13,350.1862182617,349.74895019531,,0,0
2022-10-14,342.2059631348,349.79201354981,,0,0
2022-10-17,350.9995727539,349.81210327149,,0,0
2022-10-18,355.1236572266,349.1575958252,,0,0
2022-10-19,352.6071166992,348.3356414795,,0,0
2022-10-20,349.6504211426,347.59024353027996,,0,0
2022-10-21,358.1474304199,348.69064636231,,0,0
2022-10-24,362.529876709,350.49435424805,,0,0
2022-10-25,368.318939209,353.09512634277996,,0,0
2022-10-26,365.5440368652,355.53132324219,,0,0
2022-10-27,363.5920410156,356.87190551758,,0,0
2022-10-28,372.2420654297,359.87551574707,,0,0
2022-10-31,369.553314209,361.73088989257997,,0,0
2022-11-01,367.9361572266,363.01213989257997,,0,0
2022-11-02,358.7023620605,363.62166442871,,0,0
2022-11-03,355.0088195801,364.15750427245996,,0,0
2022-11-04,360.1185302734,364.35461425781,,0,0
2022-11-07,363.5632629395,364.45795288086003,,0,0
2022-11-08,365.5248413086,364.17854309082,,0,0
2022-11-09,357.9942932129,363.42356872559,,0,0
2022-11-10,377.6676025391,364.83112487794,,0,0
2022-11-11,381.3228149414,365.73919982911,,0,0
2022-11-14,378.0790100098,366.59176940919,,0,0
2022-11-15,381.3036499023,367.92851867676,,0,0
2022-11-16,378.3948059082,369.89776306153,,0,0
2022-11-17,377.2369995117,372.12058105469,,0,0
2022-11-18,378.9497680664,374.00370483399,,0,0
2022-11-21,377.5718688965,375.40456542969,,0,0
2022-11-22,382.6528625488,377.11736755371,,0,0
2022-11-23,385.064239502,379.82436218262,373.025796203615,1,0
2022-11-25,384.9780273438,380.55540466309,373.22336944580303,1,1
2022-11-28,378.8349304199,380.30661621094,373.3048120117209,1,1
2022-11-29,378.1842651367,380.31714172363,373.382797241213,1,1
2022-11-30,390.0972900391,381.19650573731,373.622224121096,1,1
2022-12-01,389.8103027344,382.33805541993,373.8911816406281,1,1
2022-12-02,389.360534668,383.55040893556003,374.174700927738,1,1
2022-12-05,382.3562011719,383.89105224611,374.396943664555,1,1
2022-12-06,376.8446960449,383.81833496095,374.495268249516,1,1
2022-12-07,376.2034912109,383.17339782716,374.61748474121504,1,1
2022-12-08,379.1506958008,382.58204345704,374.67082855225004,1,1
2022-12-09,376.3184204102,381.71608276368,374.67202514648903,1,1
2022-12-12,381.7438659668,382.00697631837,374.689167480473,1,1
2022-12-13,384.6335449219,382.65190429689,374.77046600342203,1,1
2022-12-14,382.174407959,381.85961608888,374.822598266606,1,1
2022-12-15,372.8258056641,380.16116638185,374.82584320068804,1,1
2022-12-16,368.4241333008,378.06752624513,374.68834655762197,1,1
2022-12-19,365.3000488281,376.36191101075,374.471675415044,1,1
2022-12-20,365.7999572754,375.25743713379995,374.20358825684093,1,1
2022-12-21,371.2695007324,374.76403808595,374.00182281494597,1,1
2022-12-22,365.9729614258,373.44626464845,373.772916564946,0,1
2022-12-23,368.0780944824,372.62223205567,373.504168396,0,0
2022-12-27,366.6265869141,371.1105041504,373.223573303227,0,0
2022-12-28,362.0701599121,368.85416564942,372.90408447266003,0,0
2022-12-29,368.5875244141,367.49547729493,372.65434326172306,0,0
2022-12-30,367.6166381836,366.97456054688,372.410521240239,0,0
2023-01-03,366.0690612793,366.73905334473,372.068888854985,0,0
2023-01-04,368.8952331543,367.09857177735,371.755518188481,0,0
2023-01-05,364.6848449707,366.98706054688,371.33228820801196,0,0
2023-01-06,373.0478820801,367.16489868165,370.975916442875,0,0
2023-01-09,372.8363647461,,,0,0
2023-01-10,375.4509887695,,,0,0
2023-01-11,380.1996154785,,,0,0
2023-01-12,381.5838928223,,,0,0
2023-01-13,383.0642089844,,,0,0
2023-01-17,382.3625183105,,,0,0
2023-01-18,376.3257751465,,,0,0
2023-01-19,373.5861206055,,,0,0
2023-01-20,380.5456848145,377.90030517579,,0,0
2023-01-23,385.1117248535,379.10668945313,,0,0
2023-01-24,384.6983642578,380.2928894043,,0,0
2023-01-25,384.842590332,381.23204956055,,0,0
2023-01-26,389.0721130371,382.11929931641,,0,0
2023-01-27,389.9660949707,382.95751953125,,0,0
2023-01-30,385.0733032227,383.15842895508,,0,0
2023-01-31,390.7351074219,383.99568786622,,0,0
2023-02-01,394.8878173828,385.85189208984997,,0,0
2023-02-02,400.6361694336,388.55689697266,,0,0
2023-02-03,396.3777770996,390.14010620117,,0,0
2023-02-06,393.9553833008,391.0244720459,,0,0
2023-02-07,399.1077575684,392.46541137696,,0,0
2023-02-08,394.7436218262,393.45551452638,,0,0
2023-02-09,391.321472168,393.68045043947006,,0,0
2023-02-10,392.2347106934,393.90731201174003,,0,0
2023-02-13,396.8391418457,395.08389587403997,,0,0
2023-02-14,396.6565551758,395.67604064943,,0,0
2023-02-15,397.9446716309,395.98172607424004,,0,0
2023-02-16,392.4653930664,395.16464843752,,0,0
2023-02-17,391.4849853516,394.67536926272,,0,0
2023-02-21,383.6313781738,393.64296875002003,,0,0
2023-02-22,383.1026611328,392.04245910646,,0,0
2023-02-23,385.1405944824,391.08215637208,,0,0
2023-02-24,381.0262756348,390.05263671876,,0,0
2023-02-27,382.3240356445,389.06156921387003,,0,0
2023-02-28,380.9110717773,387.46876220702995,,0,0
2023-03-01,379.4499511719,385.74810180663997,,0,0
2023-03-02,382.4010314941,384.19373779295995,,0,0
2023-03-03,388.5338439941,383.80058288573,,0,0
2023-03-06,388.8030090332,383.53238525389,,0,0
2023-03-07,382.843170166,383.45356445311,,0,0
2023-03-08,383.4678955078,383.49008789060997,,0,0
2023-03-09,376.3930358887,382.61533203124,,0,0
2023-03-10,370.9619140625,381.60889587401,,0,0
2023-03-13,370.4331665039,380.41980895995,,0,0
2023-03-14,376.5564880371,379.98435058593003,,0,0
2023-03-15,374.201385498,379.45949401853994,,0,0
2023-03-16,380.7667541504,379.29606628417,,0,0
2023-03-17,376.3146057129,378.07414245605,,0,0
2023-03-20,379.9331359863,377.18715515136,,0,0
2023-03-21,384.9217834473,377.39501647949,,0,0
2023-03-22,378.3603210449,376.8842590332,,0,0
2023-03-23,379.3830566406,377.18326110838996,,0,0
2023-03-24,381.8727111816,378.2743408203,,0,0
2023-03-27,382.5866394043,379.48968811034,,0,0
2023-03-28,381.7279052734,380.00682983396996,,0,0
2023-03-29,387.2762451172,381.31431579589,,0,0
2023-03-30,389.5439147949,382.19203186034,,0,0
2023-03-31,395.0343322754,384.06400451659,,0,0
2023-04-03,396.539642334,385.72465515136,,0,0
2023-04-04,394.339630127,386.66643981933004,,0,0
2023-04-05,393.3071289062,388.16112060546004,,0,0
2023-04-06,394.8413391113,389.70694885253,,0,0
2023-04-10,395.2466125488,391.04433898925,,0,0
2023-04-11,395.3528137207,392.32095642088996,,0,0
2023-04-12,393.7413330078,393.52229919433,,0,0
2023-04-13,398.9712524414,394.69179992675,,0,0
2023-04-14,397.996673584,395.53707580566,,0,0
2023-04-17,399.4247741699,395.97611999511,,0,0
2023-04-18,399.6852722168,396.29068298338996,,0,0
2023-04-19,399.617767334,396.81849670408997,,0,0
2023-04-20,397.4370727539,397.23149108886,,0,0
2023-04-21,397.7458190918,397.52193908691,,0,0
2023-04-24,398.160736084,397.81335144043,,0,0
2023-04-25,391.840423584,397.46211242676,,0,0
2023-04-26,390.1806945801,397.10604858398995,,0,0
2023-04-27,397.948425293,397.00376586915,,0,0
2023-04-28,401.3450317383,397.33860168458,,0,0
2023-05-01,400.9397277832,397.49009704591,,0,0
2023-05-02,396.4335021973,397.16492004396,,0,0
2023-05-03,393.7123718262,396.57438049318,,0,0
2023-05-04,390.9237060547,395.92304382326,,0,0
2023-05-05,398.160736084,395.96453552248005,,0,0
2023-05-08,398.2668762207,395.97514953615,,0,0
2023-05-09,396.5203552246,396.44314270021,,0,0
2023-05-10,398.3729858398,397.26237182618,,0,0
2023-05-11,397.6782836914,397.23535766602,,0,0
2023-05-12,397.1571960449,396.81657409668003,,0,0
2023-05-15,398.5274047852,396.57534179688,,0,0
2023-05-16,395.8641357422,396.51840515137,,0,0
2023-05-17,400.6696166992,397.21412963867,,0,0
2023-05-18,404.529296875,398.5746887207,,0,0
2023-05-19,403.9407043457,399.15268554687,,0,0
2023-05-22,404.1047058105,399.73646850585,,0,0
2023-05-23,399.569519043,400.04138488769,,0,0
2023-05-24,396.6747436523,399.87156066894,,0,0
2023-05-25,400.1098937988,400.11472167968,,0,0
2023-05-26,405.2915649414,400.92815856933004,,0,0
2023-05-30,405.4459838867,401.62001647948,,0,0
2023-05-31,403.1976928711,402.35337219237,390.148735656738,1,0
2023-06-01,407.0284729004,402.98925781249,390.488541564941,1,1
2023-06-02,412.9146118164,403.82778930663,390.889324035644,1,1
2023-06-05,412.1233520508,404.64605407714,391.256047668457,1,1
2023-06-06,413.0207519531,405.5376586914,391.58425903320307,1,1
2023-06-07,411.592590332,406.73996582030003,391.8843460083,1,1
2023-06-08,414.0821838379,408.48070983886,392.194525756835,1,1
2023-06-09,414.8251037598,409.95223083496,392.51915161132797,1,1
2023-06-12,418.5883789062,411.28191223143995,392.94177764892504,1,1
2023-06-13,421.3480834961,412.87212219238,393.41939727783097,1,1
2023-06-14,421.8498535156,414.73733825683,393.832438964842,1,1
2023-06-15,427.0798034668,416.74247131347,394.25211975097494,1,1
2023-06-16,425.6250610352,418.01351623535004,394.661386718749,1,1
2023-06-20,423.4168701172,419.14286804199,395.047129516601,1,1
2023-06-21,421.2474060059,419.96553344727,395.368882446289,1,1
2023-06-22,422.7679748535,421.08307189941996,395.69690124511703,1,1
2023-06-23,419.5718078613,421.63203430176,396.04188629150303,1,1
2023-06-26,417.8575744629,421.93528137206994,396.31311096191297,1,1
2023-06-27,422.438659668,422.32030944825,396.58861938476497,1,1
2023-06-28,422.651763916,422.45067749024,396.80877532958897,1,1
2023-06-29,424.3176269531,422.69745483399004,397.08817382812407,1,1
2023-06-30,429.3248291016,422.92195739747,397.44186828613203,1,1
2023-07-03,429.8187866211,423.34132995605995,397.748978576659,1,1
2023-07-05,429.1795654297,423.91759948731,398.093338012694,1,1
2023-07-06,425.8188171387,424.3747406005899,398.438311462401,1,1
2023-07-07,424.7436523438,,,0,0
2023-07-10,425.8188171387,,,0,0
2023-07-11,428.530670166,,,0,0
2023-07-12,431.9785766602,,,0,0
2023-07-13,435.4071044922,,,0,0
2023-07-14,435.135925293,,,0,0
2023-07-17,436.6468200684,,,0,0
2023-07-18,439.8913879395,,,0,0
2023-07-19,440.8695373535,432.4841308594,,0,0
2023-07-20,437.9446105957,433.69671020510003,,0,0
2023-07-21,437.9446105957,435.01680603029,,0,0
2023-07-24,439.9010620117,436.42503051758996,,0,0
2023-07-25,441.1020507812,437.68216857911,,0,0
2023-07-26,441.1698303223,438.60129394532,,0,0
2023-07-27,438.2448425293,438.88506774903,,0,0
2023-07-28,442.5354003906,439.62501525879,,0,0
2023-07-31,443.3780517578,440.29813842773,,0,0
2023-08-01,442.1092834473,440.51992797851,,0,0
2023-08-02,435.959197998,440.02889404296,,0,0
2023-08-03,434.7097473145,439.70540771484,,0,0
2023-08-04,432.7437133789,439.18531799315997,,0,0
2023-08-07,436.5209350586,438.84730529785,,0,0
2023-08-08,434.6225891113,438.19935913086,,0,0
2023-08-09,431.7170410156,437.25408020018995,,0,0
2023-08-10,431.8720397949,436.61679992675,,0,0
2023-08-11,431.6202087402,435.52528076171,,0,0
2023-08-14,434.002746582,434.58775024413,,0,0
2023-08-15,428.9471435547,433.27153625487,,0,0
2023-08-16,425.7994689941,432.25556335448,,0,0
2023-08-17,422.5549316406,431.04008178709,,0,0
2023-08-18,422.7583007812,430.04154052732,,0,0
2023-08-21,425.5088500977,428.94033203123,,0,0
2023-08-22,424.3562927246,427.9137023925599,,0,0
2023-08-23,429.0826721191,427.65026550291,,0,0
2023-08-24,423.1360168457,426.77666320799,,0,0
2023-08-25,426.1189880371,426.22654113768004,,0,0
2023-08-28,428.8212280273,425.70838928221,,0,0
2023-08-29,435.019744873,426.31564941403997,,0,0
2023-08-30,436.8115234375,427.41685485837996,,0,0
2023-08-31,436.1722412109,428.77858581541005,,0,0
2023-09-01,436.9857788086,430.20133361815004,,0,0
2023-09-05,435.0971374512,431.16016235349997,,0,0
2023-09-06,432.1722717285,431.94176025389,,0,0
2023-09-07,430.8454284668,432.11803588865996,,0,0
2023-09-08,431.4942932129,432.95386352538,,0,0
2023-09-11,434.3320922852,433.77517395019004,,0,0
2023-09-12,431.9495239258,434.08800354003995,,0,0
2023-09-13,432.4531555176,433.83134460450003,,0,0
2023-09-14,436.1818847656,433.76838073730994,,0,0
2023-09-15,430.9266357422,433.24382019044003,,0,0
2023-09-18,431.1793823242,432.663180542,,0,0
2023-09-19,430.28515625,432.18198242188,,0,0
2023-09-20,426.3294372559,431.59769897462,,0,0
2023-09-21,419.2828674316,430.44144287110004,,0,0
2023-09-22,418.3401489258,429.12602844239,,0,0
2023-09-25,420.0993041992,427.70274963378995,,0,0
2023-09-26,413.9275512695,425.90055236816,,0,0
2023-09-27,414.0927734375,424.06451416015,,0,0
2023-09-28,416.4934387207,422.09566955566,,0,0
2023-09-29,415.4826660156,420.551272583,,0,0
2023-10-02,415.3174438477,418.96507873535,,0,0
2023-10-03,409.7579650879,416.91235961914,,0,0
2023-10-04,412.7417907715,415.55359497070003,,0,0
2023-10-05,412.5862426758,414.88393249512,,0,0
2023-10-06,417.4848327637,414.79840087891,,0,0
2023-10-09,420.157623291,414.80423278809,,0,0
2023-10-10,422.3445129395,415.64592895509,,0,0
2023-10-11,424.0745544434,416.64410705567997,,0,0
2023-10-12,421.4891662598,417.14367980959,,0,0
2023-10-13,419.3898010254,417.53439331056995,,0,0
2023-10-16,423.8023986816,418.38288879396003,,0,0
2023-10-17,423.7829589844,419.78538818361005,,0,0
2023-10-18,418.1360473633,420.32481384279,,0,0
2023-10-19,414.462097168,420.51239929201,428.68673380534,0,0
2023-10-20,409.369140625,419.70083007814003,428.4674047851573,0,0
2023-10-23,408.6596374512,418.55103149416,428.252951253256,0,0
2023-10-24,411.7406616211,417.49064636232004,428.06524251302136,0,0
2023-10-25,405.8312683105,415.66631774903,427.76258382161467,0,0
2023-10-26,400.9716186523,413.61456298828,427.3491577148427,0,0
2023-10-27,399.1541137695,411.59099426269006,426.8657845052067,0,0
2023-10-30,403.926361084,409.60339050293,426.44965698242,0,0
2023-10-31,406.463104248,407.87140502929,426.047207438148,0,0
2023-11-01,410.7979125977,407.13759155273,425.6592944335907,0,0
2023-11-02,418.6706237793,407.55844421386,425.363308919268,0,0
2023-11-03,422.4902954102,408.87055969237997,425.1572513834613,0,0
2023-11-06,423.4622192383,410.35081787108993,424.9641528320293,0,0
2023-11-07,424.6673583984,411.64348754882,424.761036783852,0,0
2023-11-08,424.9784545898,413.55820617675,424.5460555013,0,0
2023-11-09,421.6641540527,415.62745971679,424.2859798177053,0,0
2023-11-10,428.2441101074,418.53645935058,424.1526367187467,0,0
2023-11-13,427.8359375,420.92741699218004,423.9566438802053,0,0
2023-11-14,436.1362304688,423.89472961426,423.8600862630187,1,0
2023-11-15,437.0595703125,426.52089538574,423.7927567545546,1,1
